0.009803	0.261899
0.009827	0.261838
0.009850	0.261777
0.009874	0.261715
0.009897	0.261653
0.009921	0.261591
0.009944	0.261529
0.009968	0.261467
0.009991	0.261404
0.010015	0.261341
0.010038	0.261277
0.010062	0.261214
0.010085	0.26115
0.010109	0.261085
0.010132	0.261021
0.010156	0.260956
0.010179	0.260891
0.010203	0.260826
0.010227	0.26076
0.010250	0.260694
0.010274	0.260628
0.010297	0.260562
0.010321	0.260495
0.010344	0.260428
0.010368	0.26036
0.010391	0.260293
0.010415	0.260225
0.010438	0.260157
0.010462	0.260089
0.010485	0.26002
0.010509	0.259951
0.010532	0.259882
0.010556	0.259812
0.010579	0.259743
0.010603	0.259673
0.010626	0.259602
0.010650	0.259532
0.010673	0.259461
0.010697	0.25939
0.010720	0.259318
0.010744	0.259247
0.010767	0.259175
0.010791	0.259103
0.010814	0.25903
0.010838	0.258957
0.010861	0.258884
0.010885	0.258811
0.010908	0.258738
0.010932	0.258664
0.010955	0.25859
0.010979	0.258515
0.011002	0.258441
0.011026	0.258366
0.011049	0.258291
0.011073	0.258215
0.011096	0.25814
0.011120	0.258064
0.011143	0.257988
0.011167	0.257911
0.011190	0.257835
0.011214	0.257758
0.011237	0.25768
0.011261	0.257603
0.011284	0.257525
0.011308	0.257447
0.011331	0.257369
0.011355	0.25729
0.011378	0.257211
0.011402	0.257132
0.011425	0.257053
0.011449	0.256973
0.011473	0.256894
0.011496	0.256814
0.011520	0.256733
0.011543	0.256653
0.011567	0.256572
0.011590	0.256491
0.011614	0.256409
0.011637	0.256328
0.011661	0.256246
0.011684	0.256164
0.011708	0.256081
0.011731	0.255998
0.011755	0.255916
0.011778	0.255832
0.011802	0.255749
0.011825	0.255665
0.011849	0.255581
0.011872	0.255497
0.011896	0.255413
0.011919	0.255328
0.011943	0.255243
0.011966	0.255158
0.011990	0.255072
0.012013	0.254987
0.012037	0.254901
0.012060	0.254815
0.012084	0.254728
0.012107	0.254642
0.012131	0.254555
0.012154	0.254467
0.012178	0.25438
0.012201	0.254292
0.012225	0.254204
0.012248	0.254116
0.012272	0.254028
0.012295	0.253939
0.012319	0.25385
0.012342	0.253761
0.012366	0.253672
0.012389	0.253582
0.012413	0.253492
0.012436	0.253402
0.012460	0.253312
0.012483	0.253221
0.012507	0.25313
0.012530	0.253039
0.012554	0.252948
0.012577	0.252856
0.012601	0.252765
0.012624	0.252673
0.012648	0.25258
0.012671	0.252488
0.012695	0.252395
0.012718	0.252302
0.012742	0.252209
0.012766	0.252115
0.012789	0.252022
0.012813	0.251928
0.012836	0.251833
0.012860	0.251739
0.012883	0.251644
0.012907	0.251549
0.012930	0.251454
0.012954	0.251359
0.012977	0.251263
0.013001	0.251168
0.013024	0.251072
0.013048	0.250975
0.013071	0.250879
0.013095	0.250782
0.013118	0.250685
0.013142	0.250588
0.013165	0.25049
0.013189	0.250393
0.013212	0.250295
0.013236	0.250197
0.013259	0.250098
0.013283	0.25
0.013306	0.249901
0.013330	0.249802
0.013353	0.249702
0.013377	0.249603
0.013400	0.249503
0.013424	0.249403
0.013447	0.249303
0.013471	0.249203
0.013494	0.249102
0.013518	0.249001
0.013541	0.2489
0.013565	0.248799
0.013588	0.248697
0.013612	0.248596
0.013635	0.248494
0.013659	0.248391
0.013682	0.248289
0.013706	0.248186
0.013729	0.248084
0.013753	0.24798
0.013776	0.247877
0.013800	0.247774
0.013823	0.24767
0.013847	0.247566
0.013870	0.247462
0.013894	0.247357
0.013917	0.247253
0.013941	0.247148
0.013964	0.247043
0.013988	0.246938
0.014012	0.246832
0.014035	0.246727
0.014059	0.246621
0.014082	0.246515
0.014106	0.246408
0.014129	0.246302
0.014153	0.246195
0.014176	0.246088
0.014200	0.245981
0.014223	0.245873
0.014247	0.245766
0.014270	0.245658
0.014294	0.24555
0.014317	0.245442
0.014341	0.245333
0.014364	0.245225
0.014388	0.245116
0.014411	0.245007
0.014435	0.244897
0.014458	0.244788
0.014482	0.244678
0.014505	0.244568
0.014529	0.244458
0.014552	0.244348
0.014576	0.244238
0.014599	0.244127
0.014623	0.244016
0.014646	0.243905
0.014670	0.243793
0.014693	0.243682
0.014717	0.24357
0.014740	0.243458
0.014764	0.243346
0.014787	0.243234
0.014811	0.243121
0.014834	0.243009
0.014858	0.242896
0.014881	0.242782
0.014905	0.242669
0.014928	0.242556
0.014952	0.242442
0.014975	0.242328
0.014999	0.242214
0.015022	0.242099
0.015046	0.241985
0.015069	0.24187
0.015093	0.241755
0.015116	0.24164
0.015140	0.241525
0.015163	0.241409
0.015187	0.241294
0.015210	0.241178
0.015234	0.241062
0.015257	0.240946
0.015281	0.240829
0.015305	0.240712
0.015328	0.240596
0.015352	0.240479
0.015375	0.240361
0.015399	0.240244
0.015422	0.240126
0.015446	0.240008
0.015469	0.239891
0.015493	0.239772
0.015516	0.239654
0.015540	0.239535
0.015563	0.239417
0.015587	0.239298
0.015610	0.239179
0.015634	0.239059
0.015657	0.23894
0.015681	0.23882
0.015704	0.2387
0.015728	0.23858
0.015751	0.23846
0.015775	0.23834
0.015798	0.238219
0.015822	0.238098
0.015845	0.237978
0.015869	0.237856
0.015892	0.237735
0.015916	0.237614
0.015939	0.237492
0.015963	0.23737
0.015986	0.237248
0.016010	0.237126
0.016033	0.237004
0.016057	0.236881
0.016080	0.236758
0.016104	0.236635
0.016127	0.236512
0.016151	0.236389
0.016174	0.236266
0.016198	0.236142
0.016221	0.236018
0.016245	0.235894
0.016268	0.23577
0.016292	0.235646
0.016315	0.235521
0.016339	0.235397
0.016362	0.235272
0.016386	0.235147
0.016409	0.235022
0.016433	0.234897
0.016456	0.234771
0.016480	0.234645
0.016503	0.23452
0.016527	0.234394
0.016551	0.234267
0.016574	0.234141
0.016598	0.234015
0.016621	0.233888
0.016645	0.233761
0.016668	0.233634
0.016692	0.233507
0.016715	0.23338
0.016739	0.233252
0.016762	0.233124
0.016786	0.232997
0.016809	0.232869
0.016833	0.23274
0.016856	0.232612
0.016880	0.232484
0.016903	0.232355
0.016927	0.232226
0.016950	0.232097
0.016974	0.231968
0.016997	0.231839
0.017021	0.23171
0.017044	0.23158
0.017068	0.23145
0.017091	0.23132
0.017115	0.23119
0.017138	0.23106
0.017162	0.23093
0.017185	0.230799
0.017209	0.230668
0.017232	0.230538
0.017256	0.230407
0.017279	0.230276
0.017303	0.230144
0.017326	0.230013
0.017350	0.229881
0.017373	0.229749
0.017397	0.229618
0.017420	0.229485
0.017444	0.229353
0.017467	0.229221
0.017491	0.229088
0.017514	0.228956
0.017538	0.228823
0.017561	0.22869
0.017585	0.228557
0.017608	0.228424
0.017632	0.22829
0.017655	0.228157
0.017679	0.228023
0.017702	0.227889
0.017726	0.227755
0.017749	0.227621
0.017773	0.227487
0.017796	0.227353
0.017820	0.227218
0.017844	0.227083
0.017867	0.226948
0.017891	0.226813
0.017914	0.226678
0.017938	0.226543
0.017961	0.226408
0.017985	0.226272
0.018008	0.226137
0.018032	0.226001
0.018055	0.225865
0.018079	0.225729
0.018102	0.225592
0.018126	0.225456
0.018149	0.22532
0.018173	0.225183
0.018196	0.225046
0.018220	0.224909
0.018243	0.224772
0.018267	0.224635
0.018290	0.224498
0.018314	0.22436
0.018337	0.224223
0.018361	0.224085
0.018384	0.223947
0.018408	0.223809
0.018431	0.223671
0.018455	0.223533
0.018478	0.223395
0.018502	0.223256
0.018525	0.223118
0.018549	0.222979
0.018572	0.22284
0.018596	0.222701
0.018619	0.222562
0.018643	0.222423
0.018666	0.222283
0.018690	0.222144
0.018713	0.222004
0.018737	0.221864
0.018760	0.221724
0.018784	0.221584
0.018807	0.221444
0.018831	0.221304
0.018854	0.221164
0.018878	0.221023
0.018901	0.220883
0.018925	0.220742
0.018948	0.220601
0.018972	0.22046
0.018995	0.220319
0.019019	0.220178
0.019042	0.220036
0.019066	0.219895
0.019089	0.219753
0.019113	0.219612
0.019137	0.21947
0.019160	0.219328
0.019184	0.219186
0.019207	0.219044
0.019231	0.218901
0.019254	0.218759
0.019278	0.218617
0.019301	0.218474
0.019325	0.218331
0.019348	0.218188
0.019372	0.218046
0.019395	0.217902
0.019419	0.217759
0.019442	0.217616
0.019466	0.217473
0.019489	0.217329
0.019513	0.217186
0.019536	0.217042
0.019560	0.216898
0.019583	0.216754
0.019607	0.21661
0.019630	0.216466
0.019654	0.216322
0.019677	0.216177
0.019701	0.216033
0.019724	0.215888
0.019748	0.215744
0.019771	0.215599
0.019795	0.215454
0.019818	0.215309
0.019842	0.215164
0.019865	0.215019
0.019889	0.214874
0.019912	0.214728
0.019936	0.214583
0.019959	0.214437
0.019983	0.214291
0.020006	0.214146
0.020030	0.214
0.020053	0.213854
0.020077	0.213708
0.020100	0.213561
0.020124	0.213415
0.020147	0.213269
0.020171	0.213122
0.020194	0.212976
0.020218	0.212829
0.020241	0.212682
0.020265	0.212536
0.020288	0.212389
0.020312	0.212242
0.020335	0.212094
0.020359	0.211947
0.020383	0.2118
0.020406	0.211653
0.020430	0.211505
0.020453	0.211357
0.020477	0.21121
0.020500	0.211062
0.020524	0.210914
0.020547	0.210766
0.020571	0.210618
0.020594	0.21047
0.020618	0.210322
0.020641	0.210174
0.020665	0.210025
0.020688	0.209877
0.020712	0.209728
0.020735	0.20958
0.020759	0.209431
0.020782	0.209282
0.020806	0.209133
0.020829	0.208984
0.020853	0.208835
0.020876	0.208686
0.020900	0.208537
0.020923	0.208388
0.020947	0.208238
0.020970	0.208089
0.020994	0.207939
0.021017	0.20779
0.021041	0.20764
0.021064	0.20749
0.021088	0.207341
0.021111	0.207191
0.021135	0.207041
0.021158	0.206891
0.021182	0.20674
0.021205	0.20659
0.021229	0.20644
0.021252	0.20629
0.021276	0.206139
0.021299	0.205989
0.021323	0.205838
0.021346	0.205687
0.021370	0.205537
0.021393	0.205386
0.021417	0.205235
0.021440	0.205084
0.021464	0.204933
0.021487	0.204782
0.021511	0.204631
0.021534	0.20448
0.021558	0.204328
0.021581	0.204177
0.021605	0.204026
0.021628	0.203874
0.021652	0.203723
0.021676	0.203571
0.021699	0.203419
0.021723	0.203268
0.021746	0.203116
0.021770	0.202964
0.021793	0.202812
0.021817	0.20266
0.021840	0.202508
0.021864	0.202356
0.021887	0.202204
0.021911	0.202051
0.021934	0.201899
0.021958	0.201747
0.021981	0.201594
0.022005	0.201442
0.022028	0.201289
0.022052	0.201137
0.022075	0.200984
0.022099	0.200831
0.022122	0.200679
0.022146	0.200526
0.022169	0.200373
0.022193	0.20022
0.022216	0.200067
0.022240	0.199914
0.022263	0.199761
0.022287	0.199608
0.022310	0.199454
0.022334	0.199301
0.022357	0.199148
0.022381	0.198994
0.022404	0.198841
0.022428	0.198688
0.022451	0.198534
0.022475	0.198381
0.022498	0.198227
0.022522	0.198073
0.022545	0.19792
0.022569	0.197766
0.022592	0.197612
0.022616	0.197458
0.022639	0.197304
0.022663	0.19715
0.022686	0.196996
0.022710	0.196842
0.022733	0.196688
0.022757	0.196534
0.022780	0.19638
0.022804	0.196226
0.022827	0.196072
0.022851	0.195917
0.022874	0.195763
0.022898	0.195609
0.022922	0.195454
0.022945	0.1953
0.022969	0.195145
0.022992	0.194991
0.023016	0.194836
0.023039	0.194681
0.023063	0.194527
0.023086	0.194372
0.023110	0.194217
0.023133	0.194063
0.023157	0.193908
0.023180	0.193753
0.023204	0.193598
0.023227	0.193443
0.023251	0.193288
0.023274	0.193133
0.023298	0.192978
0.023321	0.192823
0.023345	0.192668
0.023368	0.192513
0.023392	0.192358
0.023415	0.192203
0.023439	0.192048
0.023462	0.191892
0.023486	0.191737
0.023509	0.191582
0.023533	0.191427
0.023556	0.191271
0.023580	0.191116
0.023603	0.190961
0.023627	0.190805
0.023650	0.19065
0.023674	0.190494
0.023697	0.190339
0.023721	0.190183
0.023744	0.190028
0.023768	0.189872
0.023791	0.189717
0.023815	0.189561
0.023838	0.189405
0.023862	0.18925
0.023885	0.189094
0.023909	0.188938
0.023932	0.188783
0.023956	0.188627
0.023979	0.188471
0.024003	0.188315
0.024026	0.18816
0.024050	0.188004
0.024073	0.187848
0.024097	0.187692
0.024120	0.187536
0.024144	0.18738
0.024167	0.187224
0.024191	0.187068
0.024215	0.186913
0.024238	0.186757
0.024262	0.186601
0.024285	0.186445
0.024309	0.186289
0.024332	0.186133
0.024356	0.185977
0.024379	0.185821
0.024403	0.185665
0.024426	0.185509
0.024450	0.185353
0.024473	0.185196
0.024497	0.18504
0.024520	0.184884
0.024544	0.184728
0.024567	0.184572
0.024591	0.184416
0.024614	0.18426
0.024638	0.184104
0.024661	0.183948
0.024685	0.183792
0.024708	0.183635
0.024732	0.183479
0.024755	0.183323
0.024779	0.183167
0.024802	0.183011
0.024826	0.182855
0.024849	0.182698
0.024873	0.182542
0.024896	0.182386
0.024920	0.18223
0.024943	0.182074
0.024967	0.181918
0.024990	0.181761
0.025014	0.181605
0.025037	0.181449
0.025061	0.181293
0.025084	0.181137
0.025108	0.180981
0.025131	0.180824
0.025155	0.180668
0.025178	0.180512
0.025202	0.180356
0.025225	0.1802
0.025249	0.180044
0.025272	0.179888
0.025296	0.179731
0.025319	0.179575
0.025343	0.179419
0.025366	0.179263
0.025390	0.179107
0.025413	0.178951
0.025437	0.178795
0.025461	0.178639
0.025484	0.178483
0.025508	0.178327
0.025531	0.178171
0.025555	0.178015
0.025578	0.177859
0.025602	0.177703
0.025625	0.177547
0.025649	0.177391
0.025672	0.177235
0.025696	0.177079
0.025719	0.176923
0.025743	0.176767
0.025766	0.176611
0.025790	0.176455
0.025813	0.176299
0.025837	0.176143
0.025860	0.175987
0.025884	0.175832
0.025907	0.175676
0.025931	0.17552
0.025954	0.175364
0.025978	0.175208
0.026001	0.175053
0.026025	0.174897
0.026048	0.174741
0.026072	0.174586
0.026095	0.17443
0.026119	0.174274
0.026142	0.174119
0.026166	0.173963
0.026189	0.173807
0.026213	0.173652
0.026236	0.173496
0.026260	0.173341
0.026283	0.173185
0.026307	0.17303
0.026330	0.172875
0.026354	0.172719
0.026377	0.172564
0.026401	0.172408
0.026424	0.172253
0.026448	0.172098
0.026471	0.171943
0.026495	0.171787
0.026518	0.171632
0.026542	0.171477
0.026565	0.171322
0.026589	0.171167
0.026612	0.171012
0.026636	0.170857
0.026659	0.170702
0.026683	0.170547
0.026706	0.170392
0.026730	0.170237
0.026754	0.170082
0.026777	0.169927
0.026801	0.169772
0.026824	0.169617
0.026848	0.169463
0.026871	0.169308
0.026895	0.169153
0.026918	0.168998
0.026942	0.168844
0.026965	0.168689
0.026989	0.168535
0.027012	0.16838
0.027036	0.168226
0.027059	0.168071
0.027083	0.167917
0.027106	0.167763
0.027130	0.167608
0.027153	0.167454
0.027177	0.1673
0.027200	0.167146
0.027224	0.166992
0.027247	0.166838
0.027271	0.166683
0.027294	0.166529
0.027318	0.166376
0.027341	0.166222
0.027365	0.166068
0.027388	0.165914
0.027412	0.16576
0.027435	0.165606
0.027459	0.165453
0.027482	0.165299
0.027506	0.165145
0.027529	0.164992
0.027553	0.164838
0.027576	0.164685
0.027600	0.164532
0.027623	0.164378
0.027647	0.164225
0.027670	0.164072
0.027694	0.163918
0.027717	0.163765
0.027741	0.163612
0.027764	0.163459
0.027788	0.163306
0.027811	0.163153
0.027835	0.163
0.027858	0.162848
0.027882	0.162695
0.027905	0.162542
0.027929	0.162389
0.027952	0.162237
0.027976	0.162084
0.027999	0.161932
0.028023	0.161779
0.028047	0.161627
0.028070	0.161474
0.028094	0.161322
0.028117	0.16117
0.028141	0.161018
0.028164	0.160866
0.028188	0.160714
0.028211	0.160562
0.028235	0.16041
0.028258	0.160258
0.028282	0.160106
0.028305	0.159954
0.028329	0.159803
0.028352	0.159651
0.028376	0.1595
0.028399	0.159348
0.028423	0.159197
0.028446	0.159045
0.028470	0.158894
0.028493	0.158743
0.028517	0.158592
0.028540	0.158441
0.028564	0.158289
0.028587	0.158139
0.028611	0.157988
0.028634	0.157837
0.028658	0.157686
0.028681	0.157535
0.028705	0.157385
0.028728	0.157234
0.028752	0.157084
0.028775	0.156933
0.028799	0.156783
0.028822	0.156633
0.028846	0.156482
0.028869	0.156332
0.028893	0.156182
0.028916	0.156032
0.028940	0.155882
0.028963	0.155732
0.028987	0.155583
0.029010	0.155433
0.029034	0.155283
0.029057	0.155134
0.029081	0.154984
0.029104	0.154835
0.029128	0.154686
0.029151	0.154536
0.029175	0.154387
0.029198	0.154238
0.029222	0.154089
0.029245	0.15394
0.029269	0.153791
0.029293	0.153642
0.029316	0.153494
0.029340	0.153345
0.029363	0.153197
0.029387	0.153048
0.029410	0.1529
0.029434	0.152751
0.029457	0.152603
0.029481	0.152455
0.029504	0.152307
0.029528	0.152159
0.029551	0.152011
0.029575	0.151863
0.029598	0.151716
0.029622	0.151568
0.029645	0.15142
0.029669	0.151273
0.029692	0.151126
0.029716	0.150978
0.029739	0.150831
0.029763	0.150684
0.029786	0.150537
0.029810	0.15039
0.029833	0.150243
0.029857	0.150096
0.029880	0.14995
0.029904	0.149803
0.029927	0.149656
0.029951	0.14951
0.029974	0.149364
0.029998	0.149217
0.030021	0.149071
0.030045	0.148925
0.030068	0.148779
0.030092	0.148633
0.030115	0.148488
0.030139	0.148342
0.030162	0.148196
0.030186	0.148051
0.030209	0.147905
0.030233	0.14776
0.030256	0.147615
0.030280	0.14747
0.030303	0.147325
0.030327	0.14718
0.030350	0.147035
0.030374	0.14689
0.030397	0.146746
0.030421	0.146601
0.030444	0.146457
0.030468	0.146312
0.030491	0.146168
0.030515	0.146024
0.030538	0.14588
0.030562	0.145736
0.030586	0.145592
0.030609	0.145448
0.030633	0.145305
0.030656	0.145161
0.030680	0.145018
0.030703	0.144874
0.030727	0.144731
0.030750	0.144588
0.030774	0.144445
0.030797	0.144302
0.030821	0.144159
0.030844	0.144016
0.030868	0.143874
0.030891	0.143731
0.030915	0.143589
0.030938	0.143447
0.030962	0.143304
0.030985	0.143162
0.031009	0.14302
0.031032	0.142878
0.031056	0.142737
0.031079	0.142595
0.031103	0.142453
0.031126	0.142312
0.031150	0.142171
0.031173	0.142029
0.031197	0.141888
0.031220	0.141747
0.031244	0.141606
0.031267	0.141466
0.031291	0.141325
0.031314	0.141184
0.031338	0.141044
0.031361	0.140904
0.031385	0.140763
0.031408	0.140623
0.031432	0.140483
0.031455	0.140343
0.031479	0.140204
0.031502	0.140064
0.031526	0.139924
0.031549	0.139785
0.031573	0.139646
0.031596	0.139506
0.031620	0.139367
0.031643	0.139228
0.031667	0.13909
0.031690	0.138951
0.031714	0.138812
0.031737	0.138674
0.031761	0.138535
0.031784	0.138397
0.031808	0.138259
0.031832	0.138121
0.031855	0.137983
0.031879	0.137845
0.031902	0.137708
0.031926	0.13757
0.031949	0.137433
0.031973	0.137295
0.031996	0.137158
0.032020	0.137021
0.032043	0.136884
0.032067	0.136748
0.032090	0.136611
0.032114	0.136474
0.032137	0.136338
0.032161	0.136202
0.032184	0.136065
0.032208	0.135929
0.032231	0.135793
0.032255	0.135658
0.032278	0.135522
0.032302	0.135386
0.032325	0.135251
0.032349	0.135116
0.032372	0.134981
0.032396	0.134845
0.032419	0.134711
0.032443	0.134576
0.032466	0.134441
0.032490	0.134307
0.032513	0.134172
0.032537	0.134038
0.032560	0.133904
0.032584	0.13377
0.032607	0.133636
0.032631	0.133502
0.032654	0.133369
0.032678	0.133235
0.032701	0.133102
0.032725	0.132969
0.032748	0.132836
0.032772	0.132703
0.032795	0.13257
0.032819	0.132437
0.032842	0.132305
0.032866	0.132172
0.032889	0.13204
